OrderID,SupplierID,ProductID,OrderDate,Warehouse,Quantity,UnitPrice,Amount,PaymentStatus
395,101,50,2023-07-25,Hradec Kralove Warehouse,46,4749,218454,Pending
396,244,13,2025-06-27,Liberec Warehouse,55,2994,164670,Paid
397,490,15,2023-12-07,Ceske Budejovice Warehouse,50,3379,168950,Paid
398,12,53,2024-09-05,Brno Warehouse,75,4939,370425,Overdue
399,239,44,2023-03-01,Brno Warehouse,11,2324,25564,Paid
400,49,8,2023-04-05,Brno Warehouse,140,2658,372120,Paid
401,42,74,2024-10-26,Prague Warehouse,168,3790,636720,Paid
402,166,46,2023-04-25,Liberec Warehouse,48,238,11424,Pending
403,82,69,2024-08-23,Zlin Warehouse,121,3273,396033,Pending
404,429,19,2025-01-04,Pardubice Warehouse,56,2620,146720,Paid
405,291,38,2025-02-06,Ostrava Warehouse,8,4737,37896,Paid
406,158,11,2025-06-01,Brno Warehouse,14,2341,32774,Paid
407,216,43,2023-10-26,Prague Warehouse,114,3927,447678,Overdue
408,490,20,2024-05-15,Brno Warehouse,184,1437,264408,Paid
409,158,20,2025-12-23,Plzen Warehouse,54,4189,226206,Paid
410,462,21,2025-04-23,Ostrava Warehouse,17,2952,50184,Paid
411,134,82,2024-01-04,Hradec Kralove Warehouse,173,2394,414162,Overdue
412,67,57,2023-12-15,Pardubice Warehouse,133,2777,369341,Paid
413,336,50,2023-12-25,Prague Warehouse,131,172,22532,Paid
414,7,74,2023-06-11,Prague Warehouse,9,2978,26802,Paid
415,436,98,2025-02-22,Olomouc Warehouse,122,2241,273402,Paid
416,14,26,2024-05-08,Brno Warehouse,114,4630,527820,Paid
417,73,30,2025-10-16,Liberec Warehouse,20,1906,38120,Paid
418,399,73,2023-10-21,Plzen Warehouse,83,2145,178035,Paid
419,405,31,2024-04-20,Brno Warehouse,21,3602,75642,Paid
420,163,42,2025-08-02,Ostrava Warehouse,33,4652,153516,Pending
421,66,68,2024-06-04,Brno Warehouse,133,3601,478933,Paid
422,347,61,2025-07-30,Pardubice Warehouse,152,2376,361152,Paid
423,130,61,2024-06-06,Prague Warehouse,191,2177,415807,Pending
424,419,70,2023-01-20,Ceske Budejovice Warehouse,26,1748,45448,Pending
425,466,78,2025-08-10,Plzen Warehouse,108,434,46872,Paid
426,206,68,2024-08-12,Olomouc Warehouse,89,4855,432095,Paid
427,276,90,2023-11-20,Prague Warehouse,92,4764,438288,Paid
428,466,17,2023-06-01,Plzen Warehouse,33,4372,144276,Paid
429,256,19,2025-06-23,Plzen Warehouse,18,2971,53478,Overdue
430,266,51,2024-12-08,Ostrava Warehouse,18,2715,48870,Paid
431,25,70,2024-09-04,Liberec Warehouse,166,4972,825352,Pending
432,450,63,2025-05-18,Ostrava Warehouse,33,4272,140976,Pending
433,281,93,2024-05-27,Pardubice Warehouse,27,1032,27864,Paid
434,253,75,2025-07-24,Brno Warehouse,49,735,36015,Paid
435,310,80,2024-09-10,Liberec Warehouse,178,3329,592562,Paid
436,289,30,2024-02-12,Prague Warehouse,143,1290,184470,Pending
437,164,25,2025-02-26,Liberec Warehouse,108,111,11988,Paid
438,95,75,2025-09-16,Hradec Kralove Warehouse,180,4102,738360,Paid
439,270,71,2023-08-07,Brno Warehouse,68,1549,105332,Paid
440,321,26,2024-04-30,Ostrava Warehouse,99,548,54252,Paid
441,110,56,2025-02-20,Plzen Warehouse,19,2596,49324,Paid
442,336,22,2025-01-05,Prague Warehouse,25,526,13150,Paid
443,310,89,2024-08-28,Ostrava Warehouse,104,1015,105560,Paid
444,238,19,2024-08-27,Brno Warehouse,76,3269,248444,Pending
445,381,31,2023-02-14,Pardubice Warehouse,76,4826,366776,Paid
446,436,26,2025-03-21,Pardubice Warehouse,106,4421,468626,Paid
447,387,42,2024-07-16,Olomouc Warehouse,153,546,83538,Pending
448,483,41,2023-01-17,Plzen Warehouse,33,2010,66330,Pending
449,425,100,2023-04-11,Olomouc Warehouse,188,3835,720980,Paid
450,390,23,2025-10-14,Brno Warehouse,37,2350,86950,Paid
451,25,47,2024-08-09,Brno Warehouse,92,4870,448040,Paid
452,141,13,2024-04-16,Ostrava Warehouse,124,2781,344844,Paid
453,117,89,2024-12-22,Hradec Kralove Warehouse,43,1501,64543,Paid
454,482,66,2024-03-24,Olomouc Warehouse,126,3507,441882,Paid
455,392,66,2024-01-25,Ostrava Warehouse,9,1143,10287,Pending
456,405,16,2024-05-28,Liberec Warehouse,14,3118,43652,Paid
457,482,73,2023-10-08,Brno Warehouse,131,491,64321,Paid
458,452,28,2023-07-18,Olomouc Warehouse,69,4919,339411,Paid
459,25,77,2023-03-22,Brno Warehouse,184,1385,254840,Pending
460,79,35,2024-09-24,Brno Warehouse,26,4209,109434,Paid
461,68,41,2025-06-21,Plzen Warehouse,127,2534,321818,Pending
462,173,77,2023-03-10,Olomouc Warehouse,53,741,39273,Paid
463,444,31,2025-01-17,Ostrava Warehouse,41,1145,46945,Paid
464,12,85,2023-09-27,Ostrava Warehouse,82,4420,362440,Paid
465,288,32,2023-07-04,Olomouc Warehouse,102,4137,421974,Paid
466,128,54,2024-08-27,Liberec Warehouse,21,3147,66087,Paid
467,96,98,2024-10-31,Ceske Budejovice Warehouse,121,1257,152097,Overdue
468,92,72,2025-04-30,Brno Warehouse,39,3349,130611,Pending
469,141,59,2023-12-26,Hradec Kralove Warehouse,151,3727,562777,Paid
470,31,41,2024-02-16,Plzen Warehouse,186,1643,305598,Paid
471,334,66,2023-09-28,Liberec Warehouse,69,891,61479,Paid
472,20,96,2025-01-19,Olomouc Warehouse,75,536,40200,Paid
473,146,54,2025-12-23,Prague Warehouse,157,3614,567398,Paid
474,477,40,2025-10-24,Prague Warehouse,62,4776,296112,Paid
475,316,28,2024-07-12,Olomouc Warehouse,181,4882,883642,Overdue
476,447,37,2023-12-03,Ostrava Warehouse,45,4560,205200,Pending
477,390,65,2024-06-10,Olomouc Warehouse,27,4059,109593,Paid
478,160,74,2025-09-13,Ostrava Warehouse,116,4464,517824,Paid
479,349,55,2024-08-27,Brno Warehouse,162,1816,294192,Paid
480,43,4,2024-11-24,Brno Warehouse,142,3736,530512,Paid
481,254,99,2023-08-24,Olomouc Warehouse,41,3464,142024,Overdue
482,130,10,2025-08-17,Brno Warehouse,106,4273,452938,Pending
483,60,47,2023-06-04,Olomouc Warehouse,74,288,21312,Paid
484,151,75,2023-10-16,Brno Warehouse,60,2818,169080,Paid
485,467,14,2024-04-07,Liberec Warehouse,42,2505,105210,Paid
486,287,38,2025-03-24,Prague Warehouse,122,4030,491660,Paid
487,499,12,2025-01-19,Prague Warehouse,179,3265,584435,Paid
488,5,45,2023-07-04,Olomouc Warehouse,11,1002,11022,Paid
489,467,17,2025-03-19,Ostrava Warehouse,163,440,71720,Paid
490,418,80,2023-01-29,Prague Warehouse,147,2981,438207,Paid
491,266,35,2024-06-25,Ceske Budejovice Warehouse,118,4606,543508,Paid
492,345,66,2023-09-11,Brno Warehouse,65,743,48295,Paid
493,130,75,2025-07-20,Ostrava Warehouse,189,120,22680,Paid
494,382,41,2025-01-24,Prague Warehouse,47,3172,149084,Paid
495,267,67,2024-06-20,Brno Warehouse,14,777,10878,Paid
496,178,29,2025-02-19,Ostrava Warehouse,67,1199,80333,Paid
497,253,18,2025-01-30,Brno Warehouse,180,2750,495000,Pending
498,415,20,2023-08-10,Liberec Warehouse,109,3569,389021,Paid
499,56,14,2024-04-23,Brno Warehouse,160,4283,685280,Paid
500,463,34,2025-08-23,Olomouc Warehouse,10,2164,21640,Paid
501,457,49,2023-02-21,Prague Warehouse,124,3500,434000,Paid
502,471,54,2024-11-02,Brno Warehouse,17,2971,50507,Paid
503,83,31,2024-03-29,Prague Warehouse,168,2530,425040,Pending
504,393,58,2023-05-10,Liberec Warehouse,196,2787,546252,Paid
505,99,42,2025-08-08,Plzen Warehouse,191,1516,289556,Overdue
506,149,58,2024-09-10,Liberec Warehouse,143,4505,644215,Pending
507,329,82,2025-04-16,Ostrava Warehouse,97,591,57327,Pending
508,156,30,2023-08-27,Liberec Warehouse,167,859,143453,Paid
509,190,25,2023-10-14,Plzen Warehouse,57,3601,205257,Paid
510,494,63,2023-04-03,Prague Warehouse,138,100,13800,Paid
511,371,19,2023-03-18,Brno Warehouse,71,2188,155348,Paid
512,263,72,2024-09-15,Ostrava Warehouse,97,3756,364332,Paid
513,80,92,2025-10-05,Plzen Warehouse,17,4867,82739,Pending
514,400,8,2023-08-26,Prague Warehouse,76,311,23636,Overdue
515,252,95,2023-07-19,Olomouc Warehouse,17,3822,64974,Paid
516,97,3,2024-04-25,Ostrava Warehouse,111,3617,401487,Paid
517,260,67,2023-10-05,Ostrava Warehouse,120,2065,247800,Paid
518,260,86,2025-03-06,Brno Warehouse,144,403,58032,Paid
519,103,81,2025-07-18,Plzen Warehouse,119,4886,581434,Paid
520,40,100,2025-01-29,Prague Warehouse,78,3872,302016,Pending
521,273,17,2025-05-08,Prague Warehouse,3,1881,5643,Pending
522,101,14,2023-11-13,Olomouc Warehouse,108,3325,359100,Overdue
523,359,9,2025-04-29,Brno Warehouse,51,4811,245361,Paid
524,380,62,2023-07-22,Brno Warehouse,114,4718,537852,Paid
525,308,94,2025-09-29,Prague Warehouse,94,2172,204168,Pending
526,221,21,2025-04-15,Ostrava Warehouse,174,907,157818,Pending
527,308,76,2024-07-26,Prague Warehouse,116,4220,489520,Pending
528,420,37,2023-03-09,Brno Warehouse,183,1876,343308,Paid
529,124,96,2025-01-28,Ostrava Warehouse,105,3290,345450,Overdue
530,422,11,2024-03-20,Ostrava Warehouse,99,4142,410058,Paid
531,231,20,2025-06-27,Zlin Warehouse,154,4303,662662,Overdue
532,178,35,2025-06-29,Brno Warehouse,76,1453,110428,Pending
533,63,53,2024-04-28,Brno Warehouse,159,279,44361,Paid
534,485,47,2025-01-12,Ostrava Warehouse,81,980,79380,Overdue
535,116,75,2023-07-23,Prague Warehouse,72,1930,138960,Paid
536,191,52,2025-01-22,Pardubice Warehouse,147,4798,705306,Overdue
537,62,8,2025-01-04,Plzen Warehouse,196,4102,803992,Paid
538,256,4,2023-05-05,Prague Warehouse,143,2900,414700,Paid
539,483,27,2025-03-26,Liberec Warehouse,111,4363,484293,Paid
540,7,44,2024-07-19,Prague Warehouse,58,322,18676,Paid
541,155,40,2024-01-24,Zlin Warehouse,78,4664,363792,Overdue
542,92,47,2023-09-08,Pardubice Warehouse,158,4473,706734,Paid
543,470,94,2025-07-20,Plzen Warehouse,48,2337,112176,Pending
544,14,44,2023-07-07,Prague Warehouse,56,2678,149968,Pending
545,455,48,2024-03-10,Prague Warehouse,42,1878,78876,Paid
546,229,91,2023-02-13,Brno Warehouse,24,720,17280,Pending
547,86,85,2023-04-14,Brno Warehouse,110,1313,144430,Paid
548,133,52,2024-11-14,Ostrava Warehouse,52,4154,216008,Paid
549,183,84,2024-05-13,Hradec Kralove Warehouse,171,4413,754623,Paid
550,386,68,2023-09-15,Ostrava Warehouse,34,4363,148342,Pending
551,62,11,2024-02-25,Plzen Warehouse,188,2927,550276,Pending
552,219,77,2023-05-21,Olomouc Warehouse,3,2340,7020,Paid
553,405,73,2024-02-29,Pardubice Warehouse,68,1462,99416,Overdue
554,246,4,2024-03-18,Prague Warehouse,139,2938,408382,Paid
555,230,76,2024-04-22,Brno Warehouse,141,2602,366882,Paid
556,79,73,2024-11-03,Liberec Warehouse,50,2340,117000,Pending
557,149,77,2023-10-30,Liberec Warehouse,82,192,15744,Paid
558,138,48,2023-01-06,Ceske Budejovice Warehouse,19,1338,25422,Pending
559,471,26,2024-07-21,Olomouc Warehouse,44,4708,207152,Paid
560,314,77,2023-10-24,Brno Warehouse,161,3570,574770,Paid
561,376,39,2023-09-24,Ostrava Warehouse,166,3335,553610,Paid
562,423,92,2024-05-28,Prague Warehouse,3,4301,12903,Paid
563,389,58,2023-12-24,Plzen Warehouse,113,2864,323632,Paid
564,65,19,2023-08-14,Ostrava Warehouse,65,3704,240760,Paid
565,13,88,2023-02-22,Plzen Warehouse,163,2935,478405,Paid
566,213,83,2023-09-27,Hradec Kralove Warehouse,164,4001,656164,Pending
567,474,77,2023-01-31,Olomouc Warehouse,166,3334,553444,Paid
568,242,77,2025-01-03,Brno Warehouse,39,3728,145392,Paid
569,493,58,2024-05-02,Prague Warehouse,153,1868,285804,Paid
570,213,28,2024-10-25,Pardubice Warehouse,64,3609,230976,Paid
571,181,66,2023-02-02,Prague Warehouse,104,3001,312104,Paid
572,338,10,2023-12-23,Prague Warehouse,13,1641,21333,Pending
573,485,86,2024-06-27,Prague Warehouse,68,2191,148988,Paid
574,173,77,2023-04-18,Ostrava Warehouse,70,2750,192500,Paid
575,160,58,2023-09-17,Prague Warehouse,75,1831,137325,Paid
576,164,73,2025-05-12,Hradec Kralove Warehouse,1,191,191,Paid
577,465,97,2025-12-13,Hradec Kralove Warehouse,182,4954,901628,Pending
578,483,14,2023-08-21,Zlin Warehouse,98,830,81340,Pending
579,497,84,2023-05-11,Prague Warehouse,104,4532,471328,Paid
580,188,15,2025-09-02,Hradec Kralove Warehouse,116,3914,454024,Paid
581,395,96,2025-07-07,Zlin Warehouse,137,799,109463,Paid
582,191,33,2025-01-11,Hradec Kralove Warehouse,164,3114,510696,Pending
583,405,17,2025-11-17,Olomouc Warehouse,113,2411,272443,Paid
584,308,24,2023-08-12,Olomouc Warehouse,103,2116,217948,Pending
585,256,30,2025-07-14,Prague Warehouse,37,3590,132830,Paid
586,183,62,2025-10-28,Pardubice Warehouse,106,1077,114162,Paid
587,117,13,2024-03-29,Prague Warehouse,187,4310,805970,Paid
588,282,62,2023-03-30,Brno Warehouse,108,1358,146664,Paid
589,196,47,2025-12-03,Zlin Warehouse,21,3955,83055,Paid
590,34,16,2024-09-09,Ostrava Warehouse,148,1397,206756,Paid
591,52,66,2025-07-27,Prague Warehouse,129,2078,268062,Paid
592,112,81,2023-03-05,Hradec Kralove Warehouse,187,4229,790823,Pending
593,252,96,2023-05-05,Zlin Warehouse,28,1832,51296,Pending
594,82,43,2025-09-07,Prague Warehouse,199,3042,605358,Overdue
595,232,8,2025-04-02,Pardubice Warehouse,184,2609,480056,Paid
596,227,3,2025-05-23,Brno Warehouse,108,548,59184,Paid
597,233,12,2023-08-10,Brno Warehouse,9,1337,12033,Paid
598,221,84,2025-10-01,Brno Warehouse,193,4600,887800,Pending
599,436,16,2025-06-27,Prague Warehouse,164,432,70848,Paid
600,413,78,2023-05-31,Brno Warehouse,162,4423,716526,Paid
601,422,80,2023-06-15,Prague Warehouse,32,265,8480,Paid
602,42,59,2024-10-21,Ceske Budejovice Warehouse,66,4780,315480,Paid
603,21,49,2023-10-31,Plzen Warehouse,100,4932,493200,Paid
604,42,63,2023-05-15,Ceske Budejovice Warehouse,153,4793,733329,Paid
605,397,62,2023-09-16,Olomouc Warehouse,179,4788,857052,Paid
606,113,49,2024-07-17,Prague Warehouse,191,4127,788257,Paid
607,105,51,2024-10-27,Hradec Kralove Warehouse,173,2874,497202,Paid
608,192,33,2025-02-19,Ceske Budejovice Warehouse,154,1799,277046,Paid
609,17,30,2025-12-22,Brno Warehouse,21,1513,31773,Paid
610,120,59,2024-08-26,Prague Warehouse,82,1546,126772,Paid
611,393,76,2025-07-18,Olomouc Warehouse,179,3582,641178,Paid
612,425,15,2025-11-01,Olomouc Warehouse,24,4844,116256,Paid
613,129,82,2025-05-31,Ceske Budejovice Warehouse,111,1787,198357,Pending
614,130,92,2023-07-23,Prague Warehouse,92,546,50232,Paid
615,60,23,2023-08-23,Prague Warehouse,12,3574,42888,Paid
616,48,78,2024-03-16,Plzen Warehouse,139,196,27244,Paid
617,29,94,2025-05-30,Plzen Warehouse,155,2526,391530,Pending
618,97,97,2025-07-13,Prague Warehouse,23,2817,64791,Paid
619,10,45,2024-04-12,Brno Warehouse,161,3357,540477,Paid
620,242,62,2025-04-27,Plzen Warehouse,92,4826,443992,Paid
621,314,79,2024-11-25,Olomouc Warehouse,166,602,99932,Paid
622,444,71,2025-07-17,Brno Warehouse,183,4483,820389,Paid
623,232,15,2025-03-27,Ostrava Warehouse,198,4564,903672,Paid
624,277,46,2025-05-01,Liberec Warehouse,170,164,27880,Pending
625,284,64,2023-07-14,Hradec Kralove Warehouse,123,4357,535911,Paid
626,203,46,2024-10-02,Brno Warehouse,157,761,119477,Pending
627,247,56,2025-05-24,Brno Warehouse,34,3589,122026,Paid
628,290,44,2024-10-02,Hradec Kralove Warehouse,125,580,72500,Paid
629,264,75,2024-06-06,Brno Warehouse,57,4762,271434,Overdue
630,443,29,2025-02-05,Olomouc Warehouse,3,3361,10083,Pending
631,214,95,2023-11-09,Plzen Warehouse,6,505,3030,Paid
632,200,62,2025-08-29,Brno Warehouse,48,4960,238080,Paid
633,433,89,2023-05-18,Plzen Warehouse,102,3660,373320,Pending
634,79,52,2023-07-06,Plzen Warehouse,192,3483,668736,Overdue
635,401,54,2023-06-24,Plzen Warehouse,120,3767,452040,Pending
636,444,88,2023-07-10,Prague Warehouse,13,1217,15821,Pending
637,343,57,2025-06-03,Zlin Warehouse,36,2537,91332,Paid
638,344,83,2023-07-17,Brno Warehouse,70,3582,250740,Overdue
639,173,66,2025-02-02,Plzen Warehouse,33,3809,125697,Paid
640,467,22,2023-09-24,Ceske Budejovice Warehouse,105,3540,371700,Paid
641,69,20,2023-05-03,Ostrava Warehouse,57,841,47937,Overdue
642,416,33,2024-11-06,Liberec Warehouse,55,3339,183645,Paid
643,428,72,2023-09-08,Zlin Warehouse,107,3021,323247,Paid
644,449,25,2025-04-21,Brno Warehouse,141,1931,272271,Paid
645,87,46,2024-12-25,Brno Warehouse,51,4238,216138,Pending
646,101,73,2025-05-16,Ceske Budejovice Warehouse,92,1010,92920,Paid
647,8,98,2023-04-16,Prague Warehouse,53,4112,217936,Paid
648,333,57,2024-08-12,Prague Warehouse,36,4802,172872,Paid
649,200,87,2024-10-01,Ceske Budejovice Warehouse,133,1518,201894,Paid
650,87,5,2024-12-21,Pardubice Warehouse,119,4914,584766,Pending
651,43,55,2023-08-01,Zlin Warehouse,25,4409,110225,Paid
652,385,61,2025-11-05,Prague Warehouse,81,4138,335178,Paid
653,109,89,2024-03-11,Prague Warehouse,37,3739,138343,Paid
654,435,8,2023-11-13,Prague Warehouse,19,3545,67355,Paid
655,408,16,2025-09-14,Olomouc Warehouse,35,231,8085,Paid
656,483,48,2024-04-04,Plzen Warehouse,107,2156,230692,Paid
657,152,61,2023-08-10,Brno Warehouse,162,252,40824,Paid
658,17,15,2024-12-18,Prague Warehouse,54,2578,139212,Paid
659,133,65,2025-01-22,Plzen Warehouse,174,582,101268,Overdue
660,148,22,2023-08-24,Plzen Warehouse,6,404,2424,Paid
661,277,3,2024-07-24,Prague Warehouse,129,2619,337851,Paid
662,232,54,2024-04-08,Ceske Budejovice Warehouse,199,1092,217308,Paid
663,314,14,2025-05-28,Prague Warehouse,34,2337,79458,Paid
664,415,36,2023-02-23,Olomouc Warehouse,56,2659,148904,Overdue
665,366,82,2024-07-01,Ceske Budejovice Warehouse,97,4538,440186,Paid
666,228,82,2023-03-01,Plzen Warehouse,26,814,21164,Paid
667,139,67,2024-01-05,Brno Warehouse,170,1809,307530,Overdue
668,436,10,2024-07-13,Brno Warehouse,91,1157,105287,Paid
669,399,49,2024-09-24,Ceske Budejovice Warehouse,38,570,21660,Paid
670,211,65,2024-11-26,Brno Warehouse,154,3565,549010,Paid
671,391,91,2024-12-19,Olomouc Warehouse,59,840,49560,Paid
672,499,57,2023-01-13,Zlin Warehouse,127,3666,465582,Paid
673,28,27,2024-01-07,Zlin Warehouse,24,612,14688,Pending
674,51,75,2023-10-21,Ostrava Warehouse,111,3493,387723,Paid
675,491,5,2025-03-31,Pardubice Warehouse,21,3385,71085,Pending
676,442,71,2023-05-23,Zlin Warehouse,60,3937,236220,Overdue
677,261,83,2023-10-18,Brno Warehouse,90,2292,206280,Paid
678,261,57,2023-03-04,Brno Warehouse,148,4754,703592,Pending
679,350,93,2023-07-07,Prague Warehouse,6,4987,29922,Overdue
680,352,15,2025-12-22,Prague Warehouse,195,459,89505,Paid
681,8,99,2024-03-16,Pardubice Warehouse,10,384,3840,Paid
682,320,76,2025-02-09,Plzen Warehouse,140,3416,478240,Overdue
683,138,30,2025-05-09,Pardubice Warehouse,97,3377,327569,Paid
684,38,20,2025-07-18,Liberec Warehouse,150,2731,409650,Paid
685,111,37,2024-11-29,Olomouc Warehouse,190,1857,352830,Paid
686,480,3,2023-11-19,Plzen Warehouse,189,2874,543186,Pending
687,368,73,2025-01-27,Prague Warehouse,80,1622,129760,Overdue
688,220,41,2024-09-30,Pardubice Warehouse,17,1345,22865,Paid
689,337,39,2024-10-26,Brno Warehouse,138,1512,208656,Paid
690,223,26,2023-06-23,Ostrava Warehouse,140,4938,691320,Paid
691,136,2,2023-04-18,Prague Warehouse,83,1516,125828,Paid
692,256,23,2023-11-15,Hradec Kralove Warehouse,40,457,18280,Paid
693,360,23,2023-11-19,Ceske Budejovice Warehouse,151,3565,538315,Paid
694,409,85,2023-04-12,Ostrava Warehouse,168,4235,711480,Paid
695,329,16,2023-06-17,Plzen Warehouse,74,3049,225626,Pending
696,450,9,2024-07-11,Olomouc Warehouse,74,3241,239834,Paid
697,463,13,2025-06-26,Brno Warehouse,50,2976,148800,Paid
698,434,28,2025-05-18,Brno Warehouse,10,4653,46530,Pending
699,451,27,2025-09-21,Olomouc Warehouse,103,296,30488,Paid
700,49,51,2025-06-24,Prague Warehouse,94,1974,185556,Paid
701,292,64,2025-04-28,Ostrava Warehouse,132,1037,136884,Paid
702,382,52,2024-07-13,Ostrava Warehouse,129,2294,295926,Paid
703,324,81,2024-03-17,Brno Warehouse,43,3630,156090,Paid
704,78,38,2025-11-15,Prague Warehouse,83,4225,350675,Paid
705,105,100,2023-08-22,Brno Warehouse,133,489,65037,Paid
706,169,65,2024-12-07,Brno Warehouse,104,3026,314704,Paid
707,217,18,2025-05-30,Ostrava Warehouse,34,446,15164,Paid
708,378,63,2023-08-16,Olomouc Warehouse,194,2944,571136,Paid
709,119,51,2024-08-03,Hradec Kralove Warehouse,24,218,5232,Paid
710,190,9,2025-09-23,Prague Warehouse,142,4715,669530,Pending
711,255,13,2025-12-15,Pardubice Warehouse,41,1338,54858,Paid
712,370,40,2024-09-23,Brno Warehouse,170,2880,489600,Paid
713,266,55,2023-04-04,Plzen Warehouse,13,2227,28951,Paid
714,149,79,2024-03-27,Ostrava Warehouse,157,2566,402862,Pending
715,164,43,2025-03-20,Ostrava Warehouse,193,683,131819,Paid
716,140,44,2023-04-23,Olomouc Warehouse,174,2859,497466,Paid
717,347,68,2023-01-16,Brno Warehouse,162,1808,292896,Paid
718,488,33,2024-02-23,Brno Warehouse,191,2804,535564,Paid
719,258,24,2024-09-09,Pardubice Warehouse,132,4937,651684,Paid
720,374,36,2024-03-08,Brno Warehouse,28,771,21588,Overdue
721,269,10,2023-10-09,Prague Warehouse,83,1871,155293,Overdue
722,181,100,2024-06-07,Prague Warehouse,129,1785,230265,Paid
723,160,20,2024-08-15,Prague Warehouse,164,2177,357028,Paid
724,351,75,2024-11-02,Ostrava Warehouse,107,2585,276595,Pending
725,400,12,2023-09-03,Ostrava Warehouse,13,1796,23348,Paid
726,288,62,2023-01-16,Brno Warehouse,114,3701,421914,Overdue
727,288,18,2025-10-15,Prague Warehouse,106,4258,451348,Pending
728,380,94,2025-05-31,Olomouc Warehouse,5,1553,7765,Paid
729,226,63,2023-12-26,Liberec Warehouse,97,3306,320682,Paid
730,11,84,2023-09-22,Zlin Warehouse,14,4352,60928,Pending
731,10,25,2025-02-17,Ceske Budejovice Warehouse,80,3090,247200,Pending
732,271,12,2025-12-26,Ceske Budejovice Warehouse,120,4972,596640,Pending
733,273,21,2024-04-16,Liberec Warehouse,160,2401,384160,Overdue
734,424,25,2025-10-21,Plzen Warehouse,178,3358,597724,Paid
